CODIGO_DANE;ID_TIPO_DELITO;ARMA_EMPLEADA;FECHA_HECHO;SEXO;AGRUPA_EDAD_PERSONA
19698;6;directa;2016-04-18;mujer;adulto
19698;6;directa;2016-05-22;hombre;adulto
19698;6;directa;2016-06-25;hombre;adulto
19698;6;directa;2016-08-09;mujer;adulto
19785;6;directa;2016-09-20;hombre;adulto
19807;6;directa;2016-03-19;hombre;adulto
19821;6;directa;2016-01-25;mujer;adulto
19821;6;directa;2016-02-07;hombre;adulto
19824;6;directa;2016-07-09;sin dato;sin dato
20011;6;directa;2016-02-04;hombre;adulto
20011;6;directa;2016-10-04;hombre;adulto
20011;6;directa;2016-12-25;hombre;adulto
20013;6;directa;2016-04-28;hombre;adulto
20045;6;directa;2016-05-10;hombre;adulto
20045;6;directa;2016-05-15;mujer;adulto
20228;6;directa;2016-05-05;hombre;adulto
20238;6;directa;2016-05-18;hombre;adulto
20550;6;directa;2016-06-20;mujer;adulto
20614;6;directa;2016-05-20;hombre;adulto
20710;6;directa;2016-05-23;mujer;adulto
20710;6;directa;2016-09-24;hombre;adulto
20001;6;directa;2016-01-23;hombre;adulto
20001;6;directa;2016-03-02;hombre;adulto
20001;6;directa;2016-03-16;hombre;adulto
20001;6;directa;2016-04-01;hombre;adulto
20001;6;directa;2016-04-05;hombre;adulto
20001;6;directa;2016-04-20;mujer;adulto
20001;6;directa;2016-07-06;mujer;adulto
20001;6;directa;2016-07-12;hombre;adulto
20001;6;directa;2016-09-12;hombre;adulto
27075;6;directa;2016-09-02;hombre;adulto
27099;6;directa;2016-02-22;hombre;adulto
27205;6;directa;2016-07-06;mujer;adulto
27361;6;directa;2016-02-24;sin dato;sin dato
27361;6;directa;2016-04-01;hombre;adulto
27361;6;directa;2016-06-08;hombre;adulto
27001;6;directa;2016-01-13;hombre;adulto
27001;6;directa;2016-01-23;hombre;adulto
27001;6;directa;2016-01-30;hombre;adulto
27001;6;directa;2016-02-01;hombre;adulto
27001;6;directa;2016-02-04;hombre;adulto
27001;6;directa;2016-02-08;hombre;adulto
27001;6;directa;2016-02-25;hombre;adulto
27001;6;directa;2016-03-11;hombre;adulto
27001;6;directa;2016-03-18;hombre;adulto
27001;6;directa;2016-03-30;hombre;adulto
27001;6;directa;2016-04-07;sin dato;sin dato
27001;6;directa;2016-04-08;mujer;adulto
27001;6;directa;2016-04-08;hombre;adulto
27001;6;directa;2016-04-08;sin dato;sin dato
27001;6;directa;2016-04-15;hombre;adulto
27001;6;directa;2016-04-22;hombre;adulto
27001;6;directa;2016-04-23;hombre;adulto
27001;6;directa;2016-05-18;hombre;adulto
27001;6;directa;2016-05-19;sin dato;sin dato
27001;6;directa;2016-06-10;hombre;adulto
27001;6;directa;2016-06-25;hombre;adulto
27001;6;directa;2016-07-02;hombre;adulto
27001;6;directa;2016-07-30;hombre;adulto
27001;6;directa;2016-08-25;hombre;adulto
27001;6;directa;2016-09-04;hombre;adulto
27001;6;directa;2016-09-20;hombre;adulto
27001;6;directa;2016-11-17;hombre;adulto
27001;6;directa;2016-12-03;mujer;adulto
27001;6;directa;2016-12-14;hombre;adulto
27580;6;directa;2016-12-30;hombre;adulto
27787;6;directa;2016-01-31;hombre;adulto
27787;6;directa;2016-07-07;hombre;adulto
23090;6;directa;2016-01-01;sin dato;sin dato
23090;6;directa;2016-01-17;hombre;adulto
23162;6;directa;2016-01-28;mujer;adulto
23162;6;directa;2016-08-16;hombre;adulto
23162;6;directa;2016-08-31;mujer;adulto
23168;6;directa;2016-06-01;hombre;adulto
23350;6;directa;2016-01-10;hombre;adulto
23350;6;directa;2016-02-13;hombre;adulto
23417;6;directa;2016-01-01;sin dato;sin dato
23417;6;directa;2016-01-26;mujer;adulto
23417;6;directa;2016-01-29;hombre;adulto
23417;6;directa;2016-02-25;hombre;adulto
23417;6;directa;2016-08-04;hombre;adulto
23417;6;directa;2016-08-08;sin dato;sin dato
23417;6;directa;2016-08-26;sin dato;sin dato
23466;6;directa;2016-02-25;hombre;adulto
23466;6;directa;2016-12-10;mujer;adulto
23001;6;directa;2016-01-20;sin dato;sin dato
23001;6;directa;2016-02-02;sin dato;sin dato
23001;6;directa;2016-02-12;hombre;adulto
23001;6;directa;2016-02-20;mujer;adulto
23001;6;directa;2016-02-27;hombre;adulto
23001;6;directa;2016-03-30;mujer;adulto
23001;6;directa;2016-04-15;hombre;adulto
23001;6;directa;2016-05-04;hombre;adulto
23001;6;directa;2016-05-14;hombre;adulto
23001;6;directa;2016-05-19;mujer;adulto
23001;6;directa;2016-08-10;sin dato;sin dato
23001;6;directa;2016-08-19;hombre;adulto
23001;6;directa;2016-08-21;hombre;adulto
23001;6;directa;2016-09-21;hombre;adulto
23555;6;directa;2016-02-04;hombre;adulto
23555;6;directa;2016-02-27;hombre;adulto
23555;6;directa;2016-03-07;mujer;adulto
23555;6;directa;2016-04-28;mujer;adulto
23555;6;directa;2016-10-03;hombre;adulto
23660;6;directa;2016-07-08;hombre;adulto
23672;6;directa;2016-02-02;sin dato;sin dato
23675;6;directa;2016-10-17;hombre;adulto
23682;6;directa;2016-01-29;hombre;adulto
23686;6;directa;2016-02-04;hombre;adulto
23686;6;directa;2016-03-04;hombre;adulto
23807;6;directa;2016-01-10;hombre;adulto
23807;6;directa;2016-05-25;mujer;adulto
23815;6;directa;2016-02-25;hombre;adulto
25053;6;directa;2016-04-23;hombre;adulto
11001;6;directa;2016-01-27;hombre;adulto
11001;6;directa;2016-02-03;hombre;adulto
11001;6;directa;2016-02-10;hombre;adulto
11001;6;directa;2016-02-11;hombre;adulto
11001;6;directa;2016-02-12;hombre;adulto
11001;6;directa;2016-02-26;hombre;adulto
11001;6;directa;2016-02-27;sin dato;sin dato
11001;6;directa;2016-03-08;hombre;adulto
11001;6;directa;2016-03-10;hombre;menor de edad
11001;6;directa;2016-03-17;hombre;adulto
11001;6;directa;2016-03-22;hombre;adulto
11001;6;directa;2016-04-06;mujer;adulto
11001;6;directa;2016-04-11;hombre;adulto
11001;6;directa;2016-04-14;mujer;adulto
11001;6;directa;2016-04-25;hombre;adulto
11001;6;directa;2016-05-13;hombre;adulto
11001;6;directa;2016-05-17;hombre;adulto
11001;6;directa;2016-05-19;hombre;adulto
11001;6;directa;2016-05-26;hombre;adulto
11001;6;directa;2016-06-26;hombre;adulto
11001;6;directa;2016-07-13;hombre;adulto
11001;6;directa;2016-07-31;hombre;adulto
11001;6;directa;2016-08-01;hombre;adulto
11001;6;directa;2016-08-03;hombre;adulto
11001;6;directa;2016-08-06;hombre;adulto
11001;6;directa;2016-08-10;hombre;adulto
11001;6;directa;2016-08-13;hombre;adulto
11001;6;directa;2016-08-22;hombre;adulto
11001;6;directa;2016-08-24;hombre;adulto
11001;6;directa;2016-08-30;hombre;adulto
11001;6;directa;2016-09-01;hombre;adulto
11001;6;directa;2016-09-05;hombre;adulto
11001;6;directa;2016-09-08;hombre;adulto
11001;6;directa;2016-09-10;hombre;adulto
11001;6;directa;2016-09-12;hombre;adulto
11001;6;directa;2016-09-13;hombre;adulto
11001;6;directa;2016-09-14;hombre;adulto
11001;6;directa;2016-09-15;hombre;adulto
11001;6;directa;2016-09-20;mujer;adulto
11001;6;directa;2016-09-21;hombre;adulto
11001;6;directa;2016-09-23;hombre;adulto
11001;6;directa;2016-09-29;hombre;adulto
11001;6;directa;2016-10-02;mujer;adulto
11001;6;directa;2016-10-05;hombre;menor de edad
11001;6;directa;2016-10-12;hombre;adulto
11001;6;directa;2016-10-15;hombre;adulto
11001;6;directa;2016-11-02;hombre;adulto
11001;6;directa;2016-11-07;hombre;adulto
11001;6;directa;2016-11-13;hombre;adulto
11001;6;directa;2016-11-25;hombre;adulto
11001;6;directa;2016-12-06;hombre;adulto
11001;6;directa;2016-12-28;hombre;adulto
25175;6;directa;2016-02-03;hombre;adulto
25245;6;directa;2016-01-08;mujer;adulto
25286;6;directa;2016-01-26;hombre;adulto
25290;6;directa;2016-02-25;hombre;adulto
25290;6;directa;2016-06-29;hombre;adulto
25290;6;directa;2016-08-25;hombre;adulto
25307;6;directa;2016-04-07;hombre;adulto
25518;6;directa;2016-01-14;hombre;adulto
25572;6;directa;2016-01-21;sin dato;sin dato
25740;6;directa;2016-02-17;mujer;adulto
25740;6;directa;2016-06-10;hombre;adulto
25743;6;directa;2016-04-04;mujer;adulto
25754;6;directa;2016-06-30;hombre;adulto
25845;6;directa;2016-03-30;hombre;adulto
25899;6;directa;2016-12-13;hombre;adulto
94001;6;directa;2016-07-27;hombre;adulto
94001;6;directa;2016-09-02;hombre;adulto
44035;6;directa;2016-07-19;hombre;adulto
44078;6;directa;2016-02-26;hombre;adulto
44098;6;directa;2016-08-30;hombre;adulto
44279;6;directa;2016-05-18;hombre;adulto
44279;6;directa;2016-06-13;hombre;adulto
44430;6;directa;2016-04-19;mujer;adulto
44430;6;directa;2016-05-23;mujer;adulto
44430;6;directa;2016-09-06;hombre;adulto
44001;6;directa;2016-03-30;mujer;adulto
44001;6;directa;2016-06-02;hombre;adulto
44001;6;directa;2016-07-17;hombre;adulto
44001;6;directa;2016-07-28;mujer;adulto
44001;6;directa;2016-07-29;hombre;adulto
44001;6;directa;2016-08-18;mujer;adulto
44001;6;directa;2016-08-25;hombre;adulto
44001;6;directa;2016-12-14;hombre;adulto
44001;6;directa;2016-12-25;hombre;adulto
44650;6;directa;2016-02-13;mujer;adulto
44650;6;directa;2016-03-17;mujer;adulto
44650;6;directa;2016-08-11;hombre;adulto
44847;6;directa;2016-01-08;mujer;adulto
44855;6;directa;2016-08-21;hombre;adulto
95015;6;directa;2016-12-24;hombre;adulto
95015;6;directa;2016-12-26;mujer;adulto
95025;6;directa;2016-11-07;hombre;adulto
95025;6;directa;2016-12-11;hombre;adulto
95001;6;directa;2016-03-01;sin dato;sin dato
95001;6;directa;2016-07-13;mujer;adulto
95001;6;directa;2016-07-14;hombre;adulto
41016;6;directa;2016-12-13;hombre;adulto
41020;6;directa;2016-03-29;mujer;adulto
41078;6;directa;2016-01-15;hombre;adulto
41132;6;directa;2016-08-09;hombre;adulto
41298;6;directa;2016-02-04;hombre;adulto
41298;6;directa;2016-02-05;mujer;adulto
41298;6;directa;2016-02-11;hombre;adulto
41298;6;directa;2016-02-18;hombre;adulto
41298;6;directa;2016-08-03;hombre;adulto
41298;6;directa;2016-10-01;hombre;adulto
41306;6;directa;2016-07-17;mujer;adulto
41359;6;directa;2016-06-23;hombre;adulto
41396;6;directa;2016-03-25;mujer;adulto
41396;6;directa;2016-06-25;hombre;adulto
41001;6;directa;2016-01-01;sin dato;sin dato
41001;6;directa;2016-02-02;mujer;adulto
41001;6;directa;2016-02-06;hombre;adulto
41001;6;directa;2016-03-31;hombre;adulto
41001;6;directa;2016-05-13;hombre;adulto
41001;6;directa;2016-05-20;hombre;adulto
41001;6;directa;2016-06-10;mujer;adulto
41001;6;directa;2016-07-12;hombre;adulto
41001;6;directa;2016-12-18;mujer;adulto
41503;6;directa;2016-03-31;hombre;adulto
41551;6;directa;2016-02-24;hombre;adulto
41551;6;directa;2016-02-29;hombre;adulto
41551;6;directa;2016-06-03;hombre;adulto
41551;6;directa;2016-06-06;hombre;adulto
41551;6;directa;2016-06-08;hombre;adulto
41770;6;directa;2016-03-10;hombre;adulto
47189;6;directa;2016-01-14;mujer;adulto
47555;6;directa;2016-06-14;hombre;adulto
47001;6;directa;2016-01-13;hombre;adulto
47001;6;directa;2016-02-02;sin dato;sin dato
47001;6;directa;2016-02-08;hombre;adulto
47001;6;directa;2016-04-30;hombre;adulto
47001;6;directa;2016-05-07;hombre;adulto
47001;6;directa;2016-06-03;hombre;adulto
47001;6;directa;2016-06-06;hombre;adulto
47001;6;directa;2016-07-12;hombre;adulto
47001;6;directa;2016-09-02;hombre;adulto
47001;6;directa;2016-09-14;hombre;adulto
47001;6;directa;2016-10-18;hombre;adulto
47001;6;directa;2016-11-06;hombre;adulto
47001;6;directa;2016-11-18;mujer;adulto
47001;6;directa;2016-12-02;mujer;adulto
50006;6;directa;2016-02-02;sin dato;sin dato
50006;6;directa;2016-04-03;hombre;adulto
50006;6;directa;2016-05-02;hombre;adulto
50006;6;directa;2016-08-02;hombre;adulto
50110;6;directa;2016-05-24;mujer;adulto
50124;6;directa;2016-06-15;mujer;adulto
50150;6;directa;2016-02-19;hombre;adulto
50150;6;directa;2016-02-28;hombre;adulto
50223;6;directa;2016-03-15;hombre;adulto
50223;6;directa;2016-04-15;hombre;adulto
50226;6;directa;2016-02-17;mujer;adulto
50226;6;directa;2016-05-16;mujer;adulto
50245;6;directa;2016-10-27;mujer;adulto
50251;6;directa;2016-03-03;hombre;adulto
50313;6;directa;2016-07-11;mujer;adulto
50313;6;directa;2016-10-30;hombre;adulto
50313;6;directa;2016-11-16;hombre;adulto
50313;6;directa;2016-12-05;hombre;adulto
50400;6;directa;2016-03-13;hombre;adulto
50400;6;directa;2016-06-17;mujer;adulto
50400;6;directa;2016-07-06;hombre;adulto
50330;6;directa;2016-03-15;sin dato;sin dato
50568;6;directa;2016-01-27;hombre;adulto
50568;6;directa;2016-02-01;hombre;adulto
50568;6;directa;2016-02-10;hombre;adulto
50568;6;directa;2016-02-29;mujer;adulto
50568;6;directa;2016-02-29;hombre;adulto
50568;6;directa;2016-03-17;hombre;adulto
50568;6;directa;2016-04-05;mujer;adulto
50568;6;directa;2016-05-23;hombre;adulto
50568;6;directa;2016-10-25;mujer;adulto
50577;6;directa;2016-03-16;hombre;adulto
50573;6;directa;2016-01-04;hombre;adulto
50573;6;directa;2016-02-02;sin dato;sin dato
50573;6;directa;2016-03-28;sin dato;sin dato
50573;6;directa;2016-07-25;mujer;adulto
50573;6;directa;2016-12-15;hombre;adulto
50590;6;directa;2016-08-09;hombre;adulto
50590;6;directa;2016-08-11;hombre;adulto
50606;6;directa;2016-04-01;hombre;adulto
50680;6;directa;2016-06-14;hombre;adulto
50680;6;directa;2016-10-14;hombre;adulto
50680;6;directa;2016-11-13;hombre;adulto
50683;6;directa;2016-02-01;mujer;adulto
50689;6;directa;2016-01-15;hombre;adulto
50689;6;directa;2016-02-29;sin dato;sin dato
50689;6;directa;2016-03-03;hombre;adulto
50689;6;directa;2016-05-17;hombre;adulto
50689;6;directa;2016-05-22;sin dato;sin dato
50689;6;directa;2016-05-23;hombre;adulto
50001;6;directa;2016-01-05;hombre;adulto
50001;6;directa;2016-01-07;hombre;adulto
50001;6;directa;2016-01-10;hombre;adulto
50001;6;directa;2016-01-12;hombre;adulto
50001;6;directa;2016-02-01;hombre;adulto
50001;6;directa;2016-02-09;hombre;adulto
50001;6;directa;2016-02-10;hombre;adulto
50001;6;directa;2016-02-18;hombre;adulto
50001;6;directa;2016-02-27;hombre;adulto
50001;6;directa;2016-03-04;hombre;adulto
50001;6;directa;2016-03-15;hombre;adulto
50001;6;directa;2016-03-23;mujer;adulto
50001;6;directa;2016-04-16;hombre;adulto
50001;6;directa;2016-04-17;hombre;adulto
50001;6;directa;2016-04-19;mujer;adulto
50001;6;directa;2016-04-26;hombre;adulto
50001;6;directa;2016-05-10;mujer;adulto
50001;6;directa;2016-05-12;hombre;adulto
50001;6;directa;2016-05-16;hombre;adulto
50001;6;directa;2016-05-28;mujer;adulto
50001;6;directa;2016-06-10;hombre;adulto
50001;6;directa;2016-08-01;hombre;adulto
50001;6;directa;2016-09-12;hombre;menor de edad
50001;6;directa;2016-09-20;hombre;adulto
50001;6;directa;2016-09-25;hombre;adulto
50001;6;directa;2016-10-05;mujer;adulto
50711;6;directa;2016-08-05;hombre;adulto
52079;6;directa;2016-12-15;mujer;adulto
52224;6;directa;2016-10-09;hombre;adulto
52250;6;directa;2016-05-27;hombre;adulto
52260;6;directa;2016-02-23;hombre;adulto
52260;6;directa;2016-10-19;hombre;adulto
52287;6;directa;2016-04-24;hombre;adulto
52317;6;directa;2016-10-01;mujer;adulto
52356;6;directa;2016-03-17;mujer;adulto
52356;6;directa;2016-10-28;hombre;adulto
52001;6;directa;2016-01-25;mujer;adulto
52001;6;directa;2016-02-16;mujer;adulto
52001;6;directa;2016-03-11;hombre;adulto
52001;6;directa;2016-06-06;hombre;adulto
52001;6;directa;2016-08-26;mujer;adulto
52001;6;directa;2016-12-02;mujer;adulto
52540;6;directa;2016-02-06;hombre;adulto
52560;6;directa;2016-09-02;hombre;adulto
52585;6;directa;2016-03-11;mujer;adulto
52585;6;directa;2016-10-21;hombre;adulto
52621;6;directa;2016-08-19;hombre;adulto
52835;6;directa;2016-02-03;hombre;adulto
52835;6;directa;2016-02-04;hombre;adulto
52835;6;directa;2016-03-31;hombre;adulto
52835;6;directa;2016-04-09;hombre;adulto
52835;6;directa;2016-05-11;hombre;adulto
52835;6;directa;2016-05-21;hombre;adulto
52835;6;directa;2016-07-01;hombre;adulto
52835;6;directa;2016-08-22;hombre;adulto
52835;6;directa;2016-09-20;mujer;adulto
52835;6;directa;2016-09-29;hombre;adulto
52835;6;directa;2016-10-03;hombre;adulto
52835;6;directa;2016-10-23;hombre;adulto
52835;6;directa;2016-11-14;hombre;adulto
52835;6;directa;2016-11-18;hombre;adulto
52835;6;directa;2016-12-18;mujer;adulto
52788;6;directa;2016-10-06;hombre;adulto
52838;6;directa;2016-04-22;hombre;adulto
54001;6;directa;2016-01-13;hombre;adulto
54001;6;directa;2016-01-15;hombre;adulto
54001;6;directa;2016-01-19;hombre;adulto
54001;6;directa;2016-01-29;hombre;adulto
54001;6;directa;2016-02-05;hombre;adulto
54001;6;directa;2016-02-09;mujer;adulto
54001;6;directa;2016-02-10;hombre;adulto
54001;6;directa;2016-02-12;mujer;adulto
54001;6;directa;2016-03-08;hombre;adulto
54001;6;directa;2016-03-19;hombre;adulto
54001;6;directa;2016-03-21;hombre;adulto
54001;6;directa;2016-03-23;hombre;adulto
54001;6;directa;2016-03-24;hombre;adulto
54001;6;directa;2016-03-26;hombre;adulto
54001;6;directa;2016-04-22;hombre;adulto
54001;6;directa;2016-04-29;hombre;adulto
54001;6;directa;2016-05-12;hombre;adulto
54001;6;directa;2016-05-20;mujer;adulto
54001;6;directa;2016-05-22;hombre;adulto
54001;6;directa;2016-05-28;hombre;adulto
54001;6;directa;2016-05-31;mujer;adulto
54001;6;directa;2016-06-22;hombre;adulto
54001;6;directa;2016-07-19;hombre;adulto
54001;6;directa;2016-07-28;hombre;adulto
54001;6;directa;2016-08-04;mujer;adulto
54001;6;directa;2016-08-08;mujer;adulto
54001;6;directa;2016-08-18;hombre;adulto
54001;6;directa;2016-08-29;hombre;adulto
54001;6;directa;2016-08-30;hombre;adulto
54001;6;directa;2016-09-09;hombre;adulto
54001;6;directa;2016-09-17;hombre;adulto
54001;6;directa;2016-09-21;hombre;adulto
54001;6;directa;2016-09-27;mujer;adulto
54001;6;directa;2016-10-07;hombre;adulto
54001;6;directa;2016-10-08;hombre;adulto
54001;6;directa;2016-10-10;mujer;adulto
54001;6;directa;2016-10-20;hombre;adulto
54001;6;directa;2016-10-25;hombre;adulto
54001;6;directa;2016-10-28;hombre;adulto
54001;6;directa;2016-11-05;sin dato;sin dato
54001;6;directa;2016-11-15;mujer;adulto
54001;6;directa;2016-12-04;hombre;adulto
54001;6;directa;2016-12-30;hombre;adulto
54239;6;directa;2016-08-03;sin dato;sin dato
54245;6;directa;2016-04-14;sin dato;sin dato
54405;6;directa;2016-01-14;hombre;adulto
54405;6;directa;2016-11-13;hombre;adulto
54498;6;directa;2016-02-14;hombre;adulto
54498;6;directa;2016-02-27;hombre;adulto
54498;6;directa;2016-03-08;mujer;adulto
54498;6;directa;2016-11-30;hombre;adulto
54553;6;directa;2016-09-19;sin dato;sin dato
54670;6;directa;2016-04-07;hombre;adulto
54800;6;directa;2016-12-10;hombre;adulto
54810;6;directa;2016-01-27;hombre;adulto
54810;6;directa;2016-09-15;hombre;adulto
54810;6;directa;2016-11-01;hombre;adulto
54810;6;directa;2016-11-18;hombre;adulto
54820;6;directa;2016-03-23;hombre;adulto
54820;6;directa;2016-05-27;hombre;adulto
54874;6;directa;2016-01-01;hombre;adulto
54874;6;directa;2016-02-09;hombre;adulto
54874;6;directa;2016-03-21;hombre;adulto
54874;6;directa;2016-03-22;hombre;adulto
54874;6;directa;2016-03-31;mujer;adulto
54874;6;directa;2016-04-05;hombre;adulto
54874;6;directa;2016-05-07;mujer;adulto
54874;6;directa;2016-07-08;mujer;adulto
54874;6;directa;2016-07-18;mujer;adulto
54874;6;directa;2016-09-29;mujer;adulto
54874;6;directa;2016-10-03;hombre;adulto
54874;6;directa;2016-10-31;hombre;adulto
54874;6;directa;2016-11-11;hombre;adulto
86001;6;directa;2016-02-14;mujer;adulto
86001;6;directa;2016-04-02;hombre;adulto
86001;6;directa;2016-06-12;hombre;adulto
86001;6;directa;2016-12-22;hombre;adulto
86320;6;directa;2016-02-08;hombre;adulto
86320;6;directa;2016-04-01;hombre;adulto
86320;6;directa;2016-06-01;mujer;adulto
86568;6;directa;2016-03-17;sin dato;sin dato
86568;6;directa;2016-10-16;hombre;adulto
86885;6;directa;2016-04-26;hombre;adulto
63001;6;directa;2016-01-29;mujer;adulto
63001;6;directa;2016-02-05;hombre;adulto
63001;6;directa;2016-02-11;hombre;adulto
63001;6;directa;2016-03-01;hombre;adulto
63001;6;directa;2016-05-20;hombre;adulto
63001;6;directa;2016-09-08;hombre;adulto
63130;6;directa;2016-01-23;hombre;adulto
63302;6;directa;2016-06-12;mujer;adulto
63548;6;directa;2016-02-25;hombre;adulto
66045;6;directa;2016-01-30;hombre;adulto
66170;6;directa;2016-05-31;hombre;adulto
66170;6;directa;2016-07-01;hombre;adulto
66170;6;directa;2016-12-06;hombre;adulto
66318;6;directa;2016-12-27;hombre;adulto
66383;6;directa;2016-01-23;hombre;adulto
66400;6;directa;2016-09-16;sin dato;sin dato
66001;6;directa;2016-01-13;mujer;adulto
66001;6;directa;2016-01-27;hombre;adulto
66001;6;directa;2016-01-29;mujer;menor de edad
66001;6;directa;2016-02-01;hombre;adulto
66001;6;directa;2016-03-23;hombre;adulto
66001;6;directa;2016-04-13;hombre;adulto
66001;6;directa;2016-05-15;hombre;adulto
66001;6;directa;2016-05-21;hombre;adulto
66001;6;directa;2016-06-01;hombre;adulto
66001;6;directa;2016-06-06;mujer;adulto
66001;6;directa;2016-06-27;hombre;adulto
66001;6;directa;2016-08-01;mujer;adulto
66001;6;directa;2016-09-25;mujer;adulto
66001;6;directa;2016-10-02;mujer;adulto
66001;6;directa;2016-10-13;hombre;adulto
66001;6;directa;2016-10-29;hombre;adulto
66001;6;directa;2016-11-01;hombre;adulto
66001;6;directa;2016-12-13;hombre;adulto
66001;6;directa;2016-12-14;hombre;adulto
66001;6;directa;2016-12-24;hombre;adulto
88001;6;directa;2016-04-18;mujer;adulto
68081;6;directa;2016-05-18;hombre;adulto
68081;6;directa;2016-07-11;hombre;adulto
68081;6;directa;2016-08-02;mujer;adulto
68081;6;directa;2016-08-15;mujer;adulto
68081;6;directa;2016-08-15;hombre;adulto
68001;6;directa;2016-01-04;hombre;adulto
68001;6;directa;2016-01-22;mujer;adulto
68001;6;directa;2016-02-09;hombre;adulto
68001;6;directa;2016-03-11;hombre;adulto
68001;6;directa;2016-03-29;hombre;adulto
